# Athena++ history data
# [1]=time     [2]=dt       [3]=mass     [4]=1-mom    [5]=2-mom    [6]=3-mom    [7]=1-KE     [8]=2-KE     [9]=3-KE     [10]=tot-E   
  1.67001e+02  6.51567e-04  1.77997e-03 -7.99815e-04  3.91938e-03  0.00000e+00  3.06443e-04  4.70503e-03  0.00000e+00  5.17085e-03
  1.67500e+02  5.30182e-04  1.79379e-03 -7.29840e-04  3.85209e-03  0.00000e+00  2.89158e-04  4.47265e-03  0.00000e+00  4.91017e-03
  1.68000e+02  6.10315e-04  1.62486e-03 -6.52588e-04  3.40906e-03  0.00000e+00  2.36457e-04  3.89004e-03  0.00000e+00  4.27590e-03
  1.68500e+02  6.19832e-04  1.75211e-03 -6.80546e-04  3.79313e-03  0.00000e+00  2.62908e-04  4.44332e-03  0.00000e+00  4.85187e-03
  1.69000e+02  6.29612e-04  1.65211e-03 -6.22534e-04  3.57928e-03  0.00000e+00  2.30438e-04  4.21461e-03  0.00000e+00  4.58636e-03
  1.69501e+02  6.51547e-04  1.65017e-03 -6.25744e-04  3.51384e-03  0.00000e+00  2.25836e-04  4.08983e-03  0.00000e+00  4.46588e-03
  1.70000e+02  3.01548e-04  1.60492e-03 -3.99991e-04  3.37904e-03  0.00000e+00  6.02244e-04  3.90735e-03  0.00000e+00  5.10146e-03
  1.70500e+02  7.35920e-04  1.48534e-03 -5.83199e-04  3.16203e-03  0.00000e+00  3.02824e-04  3.63005e-03  0.00000e+00  4.13860e-03
  1.71000e+02  2.79807e-04  1.49291e-03 -6.32468e-04  3.34679e-03  0.00000e+00  2.34341e-04  3.95659e-03  0.00000e+00  4.28046e-03
  1.71500e+02  8.87136e-04  1.29548e-03 -5.59860e-04  2.77986e-03  0.00000e+00  2.17107e-04  3.18377e-03  0.00000e+00  3.50974e-03
  1.72000e+02  4.99411e-04  1.47937e-03 -6.86253e-04  3.26489e-03  0.00000e+00  2.80433e-04  3.80274e-03  0.00000e+00  4.15109e-03
  1.72500e+02  1.64830e-04  1.31550e-03 -5.88937e-04  2.84110e-03  0.00000e+00  2.21993e-04  3.25708e-03  0.00000e+00  3.57301e-03
  1.73000e+02  1.87877e-04  1.36781e-03 -6.42343e-04  2.95930e-03  0.00000e+00  2.55683e-04  3.38606e-03  0.00000e+00  3.73221e-03
  1.73500e+02  7.05190e-04  1.32994e-03 -5.70445e-04  2.95211e-03  0.00000e+00  2.08927e-04  3.48217e-03  0.00000e+00  3.78301e-03
  1.74000e+02  4.93745e-04  1.40221e-03 -5.86555e-04  3.17804e-03  0.00000e+00  2.15815e-04  3.76148e-03  0.00000e+00  4.03534e-03
  1.74500e+02  4.96581e-04  1.32352e-03 -5.46261e-04  2.94448e-03  0.00000e+00  2.03005e-04  3.44607e-03  0.00000e+00  3.70834e-03
  1.75000e+02  6.85426e-04  1.37896e-03 -6.29327e-04  3.08831e-03  0.00000e+00  2.26267e-04  3.66354e-03  0.00000e+00  3.96072e-03
  1.75500e+02  2.18551e-04  1.48225e-03 -6.92208e-04  3.33747e-03  0.00000e+00  2.75934e-04  3.94165e-03  0.00000e+00  4.27586e-03
  1.76000e+02  6.29421e-04  1.32215e-03 -5.95391e-04  2.90263e-03  0.00000e+00  2.16461e-04  3.38554e-03  0.00000e+00  3.67660e-03
  1.76500e+02  4.77015e-04  1.42116e-03 -6.49822e-04  3.15706e-03  0.00000e+00  2.38597e-04  3.70307e-03  0.00000e+00  4.00212e-03
  1.77000e+02  4.36827e-04  1.32010e-03 -5.98941e-04  2.84913e-03  0.00000e+00  2.30893e-04  3.25959e-03  0.00000e+00  3.57652e-03
  1.77500e+02  2.26036e-04  1.32242e-03 -5.95935e-04  2.88591e-03  0.00000e+00  2.22478e-04  3.34378e-03  0.00000e+00  3.65067e-03
  1.78000e+02  7.10332e-04  1.46014e-03 -6.75622e-04  3.30068e-03  0.00000e+00  2.50327e-04  3.90249e-03  0.00000e+00  4.21748e-03
  1.78500e+02  2.47065e-04  1.42831e-03 -6.22237e-04  3.20401e-03  0.00000e+00  2.22125e-04  3.75750e-03  0.00000e+00  4.05921e-03
  1.79000e+02  3.04578e-04  1.36551e-03 -6.32178e-04  2.97883e-03  0.00000e+00  2.36671e-04  3.42976e-03  0.00000e+00  3.74728e-03
  1.79501e+02  6.53583e-04  1.44710e-03 -6.14279e-04  3.28699e-03  0.00000e+00  2.23733e-04  3.93178e-03  0.00000e+00  4.22932e-03
  1.80000e+02  3.62192e-04  1.38807e-03 -5.86536e-04  3.04950e-03  0.00000e+00  2.56722e-04  3.54460e-03  0.00000e+00  3.91702e-03
  1.80500e+02  9.06229e-04  1.33606e-03 -6.15563e-04  2.92907e-03  0.00000e+00  2.33735e-04  3.39554e-03  0.00000e+00  3.71199e-03
  1.81000e+02  5.83686e-04  1.33975e-03 -5.78878e-04  2.99448e-03  0.00000e+00  2.07089e-04  3.58038e-03  0.00000e+00  3.86377e-03
  1.81500e+02  6.68517e-04  1.35709e-03 -6.08167e-04  3.01138e-03  0.00000e+00  2.27224e-04  3.48280e-03  0.00000e+00  3.79226e-03
  1.82001e+02  6.45293e-04  1.43452e-03 -6.49725e-04  3.22640e-03  0.00000e+00  2.38920e-04  3.80522e-03  0.00000e+00  4.11703e-03
  1.82500e+02  3.42605e-04  1.34506e-03 -6.20384e-04  2.94015e-03  0.00000e+00  2.26749e-04  3.40114e-03  0.00000e+00  3.71100e-03
  1.83001e+02  6.34591e-04  1.46251e-03 -6.38429e-04  3.32290e-03  0.00000e+00  2.41931e-04  3.99000e-03  0.00000e+00  4.28293e-03
  1.83500e+02  8.97640e-04  1.36780e-03 -6.65643e-04  2.93212e-03  0.00000e+00  2.74111e-04  3.32164e-03  0.00000e+00  3.67237e-03
  1.84001e+02  8.34695e-04  1.33116e-03 -6.04309e-04  2.93072e-03  0.00000e+00  2.25867e-04  3.43704e-03  0.00000e+00  3.73029e-03
  1.84500e+02  5.81204e-04  1.37829e-03 -6.65853e-04  3.02575e-03  0.00000e+00  2.54910e-04  3.52861e-03  0.00000e+00  3.85485e-03
  1.85000e+02  8.48808e-04  1.29774e-03 -6.15074e-04  2.76560e-03  0.00000e+00  2.46688e-04  3.12703e-03  0.00000e+00  3.46024e-03
  1.85501e+02  5.88395e-04  1.49301e-03 -6.72971e-04  3.36015e-03  0.00000e+00  2.46879e-04  4.01026e-03  0.00000e+00  4.31222e-03
  1.86000e+02  1.88670e-04  1.41046e-03 -6.66459e-04  3.11711e-03  0.00000e+00  2.58405e-04  3.63870e-03  0.00000e+00  3.96389e-03
  1.86501e+02  8.52339e-04  1.32717e-03 -5.99565e-04  2.92694e-03  0.00000e+00  2.24618e-04  3.43177e-03  0.00000e+00  3.71922e-03
  1.87000e+02  5.69541e-04  1.46054e-03 -7.05028e-04  3.26827e-03  0.00000e+00  2.70632e-04  3.85190e-03  0.00000e+00  4.18480e-03
  1.87500e+02  6.24130e-04  1.35646e-03 -6.39393e-04  2.92077e-03  0.00000e+00  2.53025e-04  3.32815e-03  0.00000e+00  3.66528e-03
  1.88000e+02  2.23844e-04  1.28600e-03 -5.60166e-04  2.79177e-03  0.00000e+00  2.01852e-04  3.23524e-03  0.00000e+00  3.52602e-03
  1.88500e+02  3.21501e-04  1.30908e-03 -5.62144e-04  2.86857e-03  0.00000e+00  2.11345e-04  3.34759e-03  0.00000e+00  3.65524e-03
  1.89001e+02  7.14434e-04  1.36492e-03 -6.07166e-04  3.07420e-03  0.00000e+00  2.26861e-04  3.62290e-03  0.00000e+00  3.92604e-03
  1.89500e+02  4.21639e-04  1.58921e-03 -7.03521e-04  3.67511e-03  0.00000e+00  2.47710e-04  4.42846e-03  0.00000e+00  4.73661e-03
  1.90000e+02  3.17235e-04  1.39290e-03 -6.14610e-04  3.15622e-03  0.00000e+00  2.39681e-04  3.74265e-03  0.00000e+00  4.03885e-03
  1.90500e+02  4.11492e-04  1.52252e-03 -6.56216e-04  3.45638e-03  0.00000e+00  3.48726e-04  4.04707e-03  0.00000e+00  5.41849e-03
  1.91001e+02  8.81865e-04  1.40585e-03 -6.46900e-04  3.04052e-03  0.00000e+00  3.03212e-04  3.49305e-03  0.00000e+00  3.93771e-03
  1.91500e+02  5.21963e-04  1.46578e-03 -7.04443e-04  3.26232e-03  0.00000e+00  2.86213e-04  3.79196e-03  0.00000e+00  4.14353e-03
  1.92000e+02  8.67182e-04  1.61824e-03 -5.60762e-04  3.42484e-03  0.00000e+00  6.78222e-04  3.92106e-03  0.00000e+00  5.06501e-03
  1.92500e+02  6.66857e-04  1.57800e-03 -6.70941e-04  3.52390e-03  0.00000e+00  2.77837e-04  4.14165e-03  0.00000e+00  4.52353e-03
  1.93000e+02  2.72560e-04  1.53221e-03 -6.62267e-04  3.46626e-03  0.00000e+00  2.76813e-04  4.12535e-03  0.00000e+00  4.48551e-03
  1.93500e+02  4.38852e-04  1.48885e-03 -6.88043e-04  3.34333e-03  0.00000e+00  2.65761e-04  3.93609e-03  0.00000e+00  4.25575e-03
  1.94001e+02  9.41799e-04  1.27308e-03 -5.60444e-04  2.75056e-03  0.00000e+00  2.10588e-04  3.15198e-03  0.00000e+00  3.44811e-03
  1.94500e+02  7.55425e-04  1.44471e-03 -6.96361e-04  3.17206e-03  0.00000e+00  2.89530e-04  3.67132e-03  0.00000e+00  4.01767e-03
  1.95000e+02  5.13921e-04  1.30310e-03 -6.26964e-04  2.75349e-03  0.00000e+00  2.66802e-04  3.08093e-03  0.00000e+00  3.43167e-03
  1.95500e+02  5.52246e-04  1.30551e-03 -5.58750e-04  2.84742e-03  0.00000e+00  2.02808e-04  3.30434e-03  0.00000e+00  3.57626e-03
  1.96000e+02  1.84290e-04  1.32085e-03 -6.31701e-04  2.80354e-03  0.00000e+00  2.50085e-04  3.15136e-03  0.00000e+00  3.48975e-03
  1.96500e+02  1.87199e-04  1.37589e-03 -6.45900e-04  2.99695e-03  0.00000e+00  2.55047e-04  3.45170e-03  0.00000e+00  3.79150e-03
  1.97000e+02  4.72852e-04  1.32661e-03 -5.80850e-04  2.93597e-03  0.00000e+00  2.14441e-04  3.43591e-03  0.00000e+00  3.73765e-03
  1.97500e+02  4.55064e-04  1.38814e-03 -5.94837e-04  3.12147e-03  0.00000e+00  2.38090e-04  3.67929e-03  0.00000e+00  3.99215e-03
  1.98000e+02  2.59123e-04  1.31587e-03 -5.54975e-04  2.90533e-03  0.00000e+00  2.07655e-04  3.37896e-03  0.00000e+00  3.67612e-03
  1.98500e+02  1.69228e-04  1.40184e-03 -6.22658e-04  3.09312e-03  0.00000e+00  2.26970e-04  3.60071e-03  0.00000e+00  3.89690e-03
  1.99001e+02  8.87907e-04  1.31659e-03 -5.95184e-04  2.88129e-03  0.00000e+00  2.22147e-04  3.34349e-03  0.00000e+00  3.64587e-03
  1.99500e+02  7.38564e-04  1.37445e-03 -6.35656e-04  3.05273e-03  0.00000e+00  2.45924e-04  3.60228e-03  0.00000e+00  3.91533e-03
  2.00000e+02  7.83398e-04  1.31432e-03 -6.24015e-04  2.83601e-03  0.00000e+00  2.46234e-04  3.23208e-03  0.00000e+00  3.55618e-03
  2.00501e+02  8.62359e-04  1.47336e-03 -6.50355e-04  3.34840e-03  0.00000e+00  2.37859e-04  4.02204e-03  0.00000e+00  4.31344e-03
  2.01000e+02  2.50461e-04  1.46632e-03 -6.83794e-04  3.27837e-03  0.00000e+00  2.63669e-04  3.86422e-03  0.00000e+00  4.18367e-03
  2.01500e+02  1.91457e-04  1.33442e-03 -6.05674e-04  2.91082e-03  0.00000e+00  2.29611e-04  3.36607e-03  0.00000e+00  3.68084e-03
  2.02000e+02  7.34980e-04  1.24947e-03 -5.48021e-04  2.74833e-03  0.00000e+00  2.03662e-04  3.21847e-03  0.00000e+00  3.50535e-03
  2.02500e+02  3.31665e-04  1.44746e-03 -6.44168e-04  3.31844e-03  0.00000e+00  2.35113e-04  3.96901e-03  0.00000e+00  4.25145e-03
  2.03000e+02  8.74772e-04  1.38174e-03 -6.31455e-04  3.08568e-03  0.00000e+00  2.41937e-04  3.62664e-03  0.00000e+00  3.93422e-03
  2.03500e+02  3.97087e-04  1.53117e-03 -6.89205e-04  3.49022e-03  0.00000e+00  2.61692e-04  4.18518e-03  0.00000e+00  4.50728e-03
  2.04001e+02  9.20943e-04  1.28118e-03 -5.62820e-04  2.78537e-03  0.00000e+00  2.10892e-04  3.22019e-03  0.00000e+00  3.52030e-03
  2.04500e+02  5.12985e-04  1.41013e-03 -6.42879e-04  3.13172e-03  0.00000e+00  2.37624e-04  3.67587e-03  0.00000e+00  3.97675e-03
  2.05000e+02  4.59963e-04  1.28968e-03 -5.97023e-04  2.75140e-03  0.00000e+00  2.37318e-04  3.10685e-03  0.00000e+00  3.42927e-03
  2.05500e+02  1.86516e-04  1.33673e-03 -6.11213e-04  2.93390e-03  0.00000e+00  2.29169e-04  3.40985e-03  0.00000e+00  3.72181e-03
  2.06000e+02  5.61636e-04  1.38854e-03 -6.07990e-04  3.09743e-03  0.00000e+00  2.32420e-04  3.61146e-03  0.00000e+00  3.93383e-03
  2.06500e+02  3.83707e-04  1.46081e-03 -6.52905e-04  3.31048e-03  0.00000e+00  2.72165e-04  3.92180e-03  0.00000e+00  4.27345e-03
  2.07000e+02  5.72872e-04  1.39085e-03 -6.36786e-04  3.12557e-03  0.00000e+00  2.36638e-04  3.69612e-03  0.00000e+00  4.00113e-03
  2.07500e+02  3.10033e-04  1.54866e-03 -7.16282e-04  3.52143e-03  0.00000e+00  2.67333e-04  4.18985e-03  0.00000e+00  4.50934e-03
  2.08000e+02  8.13437e-04  1.32214e-03 -6.07026e-04  2.88649e-03  0.00000e+00  2.19324e-04  3.34146e-03  0.00000e+00  3.64578e-03
  2.08501e+02  7.42120e-04  1.54006e-03 -7.15073e-04  3.46273e-03  0.00000e+00  2.79034e-04  4.09224e-03  0.00000e+00  4.42542e-03
  2.09000e+02  2.22769e-04  1.32860e-03 -6.21311e-04  2.84448e-03  0.00000e+00  2.43872e-04  3.22718e-03  0.00000e+00  3.55306e-03
  2.09500e+02  2.25450e-04  1.29065e-03 -5.71735e-04  2.81398e-03  0.00000e+00  2.13402e-04  3.25760e-03  0.00000e+00  3.55523e-03
  2.10000e+02  1.86680e-04  1.32453e-03 -5.72297e-04  2.93487e-03  0.00000e+00  2.05128e-04  3.41569e-03  0.00000e+00  3.70876e-03
  2.10500e+02  4.56214e-04  1.33178e-03 -5.94001e-04  2.98187e-03  0.00000e+00  2.23505e-04  3.49315e-03  0.00000e+00  3.80108e-03
  2.11000e+02  5.44138e-04  1.34224e-03 -5.90242e-04  3.02282e-03  0.00000e+00  2.36622e-04  3.56051e-03  0.00000e+00  3.86594e-03
  2.11500e+02  4.20630e-04  1.47950e-03 -6.40827e-04  3.40048e-03  0.00000e+00  2.45903e-04  4.05437e-03  0.00000e+00  4.36029e-03
  2.12000e+02  8.37733e-04  1.49488e-03 -6.61055e-04  3.38098e-03  0.00000e+00  2.92586e-04  4.01107e-03  0.00000e+00  4.43068e-03
  2.12500e+02  6.39675e-04  1.33200e-03 -6.18410e-04  2.87947e-03  0.00000e+00  2.40351e-04  3.27589e-03  0.00000e+00  3.60937e-03
  2.13000e+02  6.15337e-04  1.45106e-03 -6.42257e-04  3.28877e-03  0.00000e+00  2.34547e-04  3.92425e-03  0.00000e+00  4.22149e-03
  2.13500e+02  1.93008e-04  1.30899e-03 -5.98071e-04  2.83592e-03  0.00000e+00  2.28808e-04  3.25545e-03  0.00000e+00  3.57461e-03
  2.14000e+02  2.20570e-04  1.31173e-03 -5.93653e-04  2.85985e-03  0.00000e+00  2.20687e-04  3.30678e-03  0.00000e+00  3.61227e-03
  2.14501e+02  6.87053e-04  1.37299e-03 -6.56051e-04  3.08024e-03  0.00000e+00  2.38600e-04  3.62059e-03  0.00000e+00  3.92454e-03
  2.15001e+02  6.96375e-04  1.42871e-03 -6.69183e-04  3.21006e-03  0.00000e+00  2.53513e-04  3.79069e-03  0.00000e+00  4.10263e-03
  2.15500e+02  5.24688e-04  1.57370e-03 -6.74296e-04  3.48522e-03  0.00000e+00  4.46002e-04  3.98431e-03  0.00000e+00  5.37620e-03
  2.16000e+02  6.61723e-04  1.47834e-03 -6.30872e-04  3.34981e-03  0.00000e+00  2.48564e-04  3.96083e-03  0.00000e+00  4.39290e-03
  2.16500e+02  6.71504e-04  1.39936e-03 -6.05788e-04  3.09224e-03  0.00000e+00  2.28979e-04  3.63341e-03  0.00000e+00  3.98917e-03
  2.17001e+02  6.80478e-04  1.47363e-03 -6.39550e-04  3.30016e-03  0.00000e+00  2.35473e-04  3.90443e-03  0.00000e+00  4.23714e-03
  2.17500e+02  5.18396e-04  1.46051e-03 -6.28549e-04  3.24895e-03  0.00000e+00  2.47571e-04  3.79401e-03  0.00000e+00  4.14614e-03
  2.18000e+02  7.99265e-04  1.33574e-03 -5.96303e-04  2.92773e-03  0.00000e+00  2.23369e-04  3.39799e-03  0.00000e+00  3.70670e-03
  2.18500e+02  5.01205e-04  1.41267e-03 -6.54856e-04  3.11114e-03  0.00000e+00  2.63973e-04  3.61188e-03  0.00000e+00  3.95347e-03
  2.19000e+02  2.21120e-04  1.36140e-03 -6.49654e-04  2.94149e-03  0.00000e+00  2.60724e-04  3.35098e-03  0.00000e+00  3.69222e-03
  2.19500e+02  1.96092e-04  1.38700e-03 -6.37605e-04  3.12467e-03  0.00000e+00  2.39928e-04  3.68082e-03  0.00000e+00  3.99914e-03
  2.20000e+02  5.39340e-04  1.41243e-03 -3.70372e-04  2.84935e-03  0.00000e+00  9.20952e-04  3.19072e-03  0.00000e+00  4.49567e-03
  2.20500e+02  5.76947e-04  1.45319e-03 -6.39651e-04  3.17488e-03  0.00000e+00  2.90297e-04  3.67969e-03  0.00000e+00  4.05538e-03
  2.21000e+02  1.88265e-04  1.35659e-03 -6.58302e-04  2.86566e-03  0.00000e+00  2.88170e-04  3.19895e-03  0.00000e+00  3.57938e-03
  2.21500e+02  1.88532e-04  1.25806e-03 -5.55405e-04  2.73629e-03  0.00000e+00  2.09936e-04  3.15449e-03  0.00000e+00  3.44998e-03
  2.22000e+02  1.87135e-04  1.27529e-03 -5.64429e-04  2.78608e-03  0.00000e+00  2.06474e-04  3.21959e-03  0.00000e+00  3.50792e-03
  2.22500e+02  2.26570e-04  1.30841e-03 -5.84002e-04  2.87477e-03  0.00000e+00  2.05255e-04  3.33835e-03  0.00000e+00  3.62606e-03
  2.23000e+02  2.01577e-04  1.27556e-03 -5.67199e-04  2.79889e-03  0.00000e+00  2.03827e-04  3.24962e-03  0.00000e+00  3.53313e-03
  2.23501e+02  7.74280e-04  1.54031e-03 -7.02809e-04  3.53629e-03  0.00000e+00  2.50276e-04  4.26315e-03  0.00000e+00  4.56398e-03
  2.24000e+02  4.91709e-04  1.46559e-03 -6.75491e-04  3.33849e-03  0.00000e+00  2.57826e-04  3.98254e-03  0.00000e+00  4.34672e-03
  2.24500e+02  2.22216e-04  1.32300e-03 -6.07846e-04  2.87793e-03  0.00000e+00  2.22457e-04  3.30907e-03  0.00000e+00  3.63022e-03
  2.25000e+02  2.21019e-04  1.28074e-03 -5.74671e-04  2.77120e-03  0.00000e+00  2.24608e-04  3.17213e-03  0.00000e+00  3.49258e-03
  2.25500e+02  4.08158e-04  1.25774e-03 -5.59756e-04  2.77760e-03  0.00000e+00  2.11205e-04  3.23377e-03  0.00000e+00  3.52779e-03
  2.26001e+02  8.23623e-04  1.37663e-03 -6.44911e-04  3.05205e-03  0.00000e+00  2.32681e-04  3.59420e-03  0.00000e+00  3.89454e-03
  2.26500e+02  6.18655e-04  1.33836e-03 -6.07823e-04  2.92850e-03  0.00000e+00  2.25142e-04  3.38433e-03  0.00000e+00  3.69331e-03
  2.27001e+02  6.27273e-04  1.49966e-03 -6.58308e-04  3.41245e-03  0.00000e+00  2.37751e-04  4.09820e-03  0.00000e+00  4.39795e-03
  2.27500e+02  2.30103e-04  1.43136e-03 -6.50609e-04  3.16365e-03  0.00000e+00  2.47557e-04  3.68097e-03  0.00000e+00  3.99731e-03
  2.28000e+02  2.23672e-04  1.33954e-03 -6.28010e-04  2.89712e-03  0.00000e+00  2.43868e-04  3.31511e-03  0.00000e+00  3.64184e-03
  2.28500e+02  4.91574e-04  1.32057e-03 -5.67662e-04  2.94675e-03  0.00000e+00  2.08168e-04  3.49066e-03  0.00000e+00  3.77552e-03
  2.29000e+02  3.89031e-04  1.42234e-03 -5.10737e-04  3.26193e-03  0.00000e+00  3.40235e-04  3.94321e-03  0.00000e+00  4.51928e-03
  2.29500e+02  6.57850e-04  1.44953e-03 -6.49343e-04  3.27913e-03  0.00000e+00  2.51833e-04  3.85071e-03  0.00000e+00  4.19815e-03
  2.30000e+02  2.19183e-04  1.35060e-03 -6.10255e-04  2.97123e-03  0.00000e+00  2.22615e-04  3.44731e-03  0.00000e+00  3.76110e-03
  2.30500e+02  6.03977e-04  1.50923e-03 -6.65819e-04  3.46079e-03  0.00000e+00  2.41488e-04  4.16337e-03  0.00000e+00  4.45989e-03
  2.31000e+02  2.11876e-04  1.48713e-03 -4.33961e-04  3.17955e-03  0.00000e+00  8.40207e-04  3.61517e-03  0.00000e+00  8.79350e-03
  2.31500e+02  3.73302e-04  1.52212e-03 -6.63784e-04  3.50374e-03  0.00000e+00  2.81652e-04  4.24272e-03  0.00000e+00  4.73794e-03
  2.32000e+02  1.79508e-04  1.48284e-03 -6.30983e-04  3.38732e-03  0.00000e+00  2.46150e-04  4.04506e-03  0.00000e+00  4.39514e-03
  2.32500e+02  6.01982e-04  1.47378e-03 -6.43905e-04  3.36346e-03  0.00000e+00  2.64197e-04  4.00925e-03  0.00000e+00  4.38859e-03
  2.33001e+02  7.35924e-04  1.38767e-03 -6.33659e-04  3.10522e-03  0.00000e+00  2.48117e-04  3.61917e-03  0.00000e+00  3.95584e-03
  2.33500e+02  2.83220e-04  1.41001e-03 -5.86206e-04  3.15912e-03  0.00000e+00  2.04334e-04  3.69666e-03  0.00000e+00  3.96090e-03
  2.34000e+02  9.05874e-04  1.31425e-03 -5.84623e-04  2.88589e-03  0.00000e+00  2.12385e-04  3.36030e-03  0.00000e+00  3.65953e-03
  2.34500e+02  6.96805e-04  1.45312e-03 -7.07550e-04  3.22975e-03  0.00000e+00  2.81263e-04  3.76239e-03  0.00000e+00  4.10097e-03
  2.35000e+02  7.95739e-04  1.32376e-03 -6.40062e-04  2.83520e-03  0.00000e+00  2.55891e-04  3.20597e-03  0.00000e+00  3.54481e-03
  2.35500e+02  1.88802e-04  1.27941e-03 -5.61792e-04  2.79201e-03  0.00000e+00  2.04108e-04  3.23990e-03  0.00000e+00  3.52969e-03
  2.36000e+02  7.54323e-04  1.47906e-03 -6.63255e-04  3.36873e-03  0.00000e+00  2.49894e-04  4.00951e-03  0.00000e+00  4.32188e-03
  2.36500e+02  6.62409e-04  1.47555e-03 -6.91857e-04  3.32130e-03  0.00000e+00  2.65454e-04  3.91935e-03  0.00000e+00  4.23101e-03
  2.37000e+02  3.66449e-04  1.60175e-03 -7.02821e-04  3.52841e-03  0.00000e+00  5.39871e-04  4.08686e-03  0.00000e+00  5.63291e-03
  2.37501e+02  6.70625e-04  1.42615e-03 -6.30922e-04  3.18376e-03  0.00000e+00  2.49983e-04  3.72353e-03  0.00000e+00  4.14995e-03
  2.38000e+02  7.96927e-04  1.42547e-03 -6.46412e-04  3.19129e-03  0.00000e+00  2.49210e-04  3.72100e-03  0.00000e+00  4.06695e-03
  2.38500e+02  3.80411e-04  1.35184e-03 -6.17975e-04  3.02383e-03  0.00000e+00  2.37839e-04  3.53101e-03  0.00000e+00  3.85045e-03
  2.39000e+02  8.27504e-04  1.35065e-03 -6.37633e-04  2.98987e-03  0.00000e+00  2.31144e-04  3.50334e-03  0.00000e+00  3.82215e-03
  2.39500e+02  1.95207e-04  1.36635e-03 -6.31861e-04  2.99560e-03  0.00000e+00  2.28626e-04  3.46111e-03  0.00000e+00  3.77814e-03
  2.40000e+02  2.15111e-04  1.32088e-03 -5.91971e-04  2.89421e-03  0.00000e+00  2.20029e-04  3.35546e-03  0.00000e+00  3.65918e-03
  2.40500e+02  2.16574e-04  1.28532e-03 -5.68038e-04  2.82103e-03  0.00000e+00  2.08420e-04  3.27820e-03  0.00000e+00  3.56925e-03
  2.41000e+02  7.99010e-04  1.47394e-03 -6.81499e-04  3.36052e-03  0.00000e+00  2.42363e-04  3.98736e-03  0.00000e+00  4.29567e-03
  2.41500e+02  2.16350e-04  1.33757e-03 -6.28979e-04  2.92677e-03  0.00000e+00  2.35359e-04  3.37980e-03  0.00000e+00  3.69430e-03
  2.42000e+02  1.88973e-04  1.31586e-03 -5.88687e-04  2.88673e-03  0.00000e+00  2.19538e-04  3.34931e-03  0.00000e+00  3.65101e-03
  2.42501e+02  5.78341e-04  1.31083e-03 -6.10584e-04  2.87759e-03  0.00000e+00  2.34378e-04  3.33000e-03  0.00000e+00  3.64815e-03
  2.43000e+02  8.68848e-04  1.29793e-03 -5.97867e-04  2.82630e-03  0.00000e+00  2.24829e-04  3.25914e-03  0.00000e+00  3.56812e-03
  2.43500e+02  3.78069e-04  1.45355e-03 -6.51125e-04  3.31714e-03  0.00000e+00  2.37258e-04  3.99785e-03  0.00000e+00  4.29265e-03
  2.44000e+02  1.86862e-04  1.39330e-03 -6.63208e-04  3.03476e-03  0.00000e+00  2.74634e-04  3.48502e-03  0.00000e+00  3.82296e-03
  2.44501e+02  7.67376e-04  1.32061e-03 -6.22949e-04  2.85850e-03  0.00000e+00  2.39772e-04  3.28380e-03  0.00000e+00  3.60487e-03
  2.45000e+02  6.49812e-04  1.50090e-03 -6.65740e-04  3.40040e-03  0.00000e+00  2.50280e-04  4.06881e-03  0.00000e+00  4.37155e-03
  2.45500e+02  3.20569e-04  1.35657e-03 -6.30116e-04  2.91054e-03  0.00000e+00  2.43341e-04  3.31043e-03  0.00000e+00  3.63692e-03
  2.46000e+02  2.25897e-04  1.29561e-03 -5.72754e-04  2.82138e-03  0.00000e+00  2.14866e-04  3.26233e-03  0.00000e+00  3.56190e-03
  2.46500e+02  2.19541e-04  1.29149e-03 -5.76431e-04  2.82774e-03  0.00000e+00  2.11032e-04  3.28064e-03  0.00000e+00  3.57343e-03
  2.47000e+02  6.39763e-04  1.36970e-03 -6.35742e-04  3.05484e-03  0.00000e+00  2.35148e-04  3.58580e-03  0.00000e+00  3.90190e-03
  2.47500e+02  7.10462e-04  1.42910e-03 -6.39470e-04  3.19041e-03  0.00000e+00  2.34900e-04  3.73248e-03  0.00000e+00  4.04686e-03
  2.48000e+02  1.72288e-04  1.50977e-03 -6.60937e-04  3.44218e-03  0.00000e+00  2.43864e-04  4.12114e-03  0.00000e+00  4.42860e-03
  2.48500e+02  8.04820e-04  1.36595e-03 -6.17080e-04  3.01426e-03  0.00000e+00  2.31257e-04  3.50389e-03  0.00000e+00  3.81553e-03
  2.49000e+02  1.81916e-04  1.50850e-03 -7.05788e-04  3.39183e-03  0.00000e+00  2.63650e-04  4.01553e-03  0.00000e+00  4.35563e-03
  2.49500e+02  1.86841e-04  1.29259e-03 -5.73166e-04  2.82665e-03  0.00000e+00  2.08350e-04  3.27899e-03  0.00000e+00  3.57157e-03
  2.50000e+02  2.18739e-04  1.30226e-03 -5.81130e-04  2.86416e-03  0.00000e+00  2.11417e-04  3.33363e-03  0.00000e+00  3.62811e-03
  2.50500e+02  6.53383e-04  1.31422e-03 -5.76411e-04  2.92041e-03  0.00000e+00  2.24555e-04  3.40255e-03  0.00000e+00  3.71264e-03
  2.51000e+02  5.84220e-04  1.43455e-03 -6.28554e-04  3.21622e-03  0.00000e+00  2.26820e-04  3.78805e-03  0.00000e+00  4.06940e-03
